x,y,Amplitude (m)
-90.92370682,32.41983668,18.8871078
-90.92341447,32.4215905,1836.516728
-90.89012685,32.44633433,1625.498536
-90.8860433,32.44193692,80.7231414
-90.88050946,32.4398147,4782.193097
-90.78905767,32.55382874,5028.242023
-90.7879444,32.55536929,67.8261628
-90.78804971,32.55888823,27.4693232
-90.78864854,32.56052204,3747.415811
-90.72192046,32.59260625,3703.204516
-90.72172498,32.5961197,16.4046718
-90.72123477,32.59786931,63.5069468
-90.71960358,32.60122142,13.5404082
-90.71821566,32.60457793,53.60058
-90.71779074,32.6063287,54.8161944
-90.71638098,32.60982006,44.1645402
-90.71576469,32.61143207,2606.125878
-90.66832616,32.66906069,2410.170952
-90.6641893,32.66824941,114.8054292
-90.66211506,32.66806777,114.320074
-90.65798692,32.66692667,1791.346968
-90.62167504,32.66974221,1959.190812
-90.62056242,32.6731027,21.9651058
-90.61984443,32.67484751,104.5706684
-90.6172477,32.67747641,5095.075212
-90.52311171,32.71566596,5469.780558
-90.52724702,32.71655918,114.8148914
-90.52931954,32.71683064,115.719923
-90.53347111,32.71713785,336.6728684
-90.53157394,32.77431493,20022.99482
-90.88941437,32.44970435,19936.75744
-90.88906656,32.45145713,29.5894126
-90.88925036,32.45673607,38.959217
-90.88873421,32.46335604,61.5143188
-90.88711288,32.46445434,107.8930138
-90.88355312,32.46655897,99.2033746
-90.88177567,32.46750487,2849.37121
-90.82880578,32.50037588,2857.912237
-90.82718178,32.50152743,108.3215958
-90.82361165,32.50394394,108.3577748
-90.8219883,32.50506296,2128.278656
-90.78212782,32.58099551,11827.43775
-90.52977295,32.77575643,13855.73824
-90.52635337,32.7778278,82.0194628
-90.52440737,32.7787181,5210.600881
-90.42884655,32.90006131,5228.528967
-90.42722265,32.90121809,47.7529404
-90.42474081,32.90416955,120.1014782
-90.42441674,32.90592114,1074.661573
-90.40478506,32.95758615,22005.07525
-90.78050148,32.58215718,21093.50193
-90.77724733,32.58453452,90.5966688
-90.77562086,32.58569612,1863.784006
-90.74050923,32.70656801,1764.793252
-90.73710427,32.71299944,32.8043342
-90.73428868,32.71930615,1930.968965
-90.69678087,32.75041891,14202.38983
-90.40410975,32.9594656,16262.03192
-90.40360593,32.96310685,25.2646306
-90.40355602,32.96486406,769.8857804
-90.41733805,32.98083895,787.591783
-90.41697003,32.98245433,35.5116366
-90.415964,32.98608524,38.3508532
-90.41564699,32.98783692,452.6015164
-90.40719844,32.99904962,362.0499322
-90.40525456,32.9996584,107.9347588
-90.4013715,33.00071367,98.9139426
-90.39926555,33.00137308,2464.280821
-90.35288578,32.99220165,2505.279421
-90.35151642,32.9954185,30.6970466
-90.35069857,32.99715934,13.653398
-90.35012602,33.00066359,276.0574586
-90.35451318,33.01115265,19.3830384
-90.3585521,33.01028636,108.64832
-90.36063902,33.0102816,115.9971098
-90.36480997,33.01036978,656.3221258
-90.38077255,33.04486044,721.225582
-90.38377743,33.04750945,70.579663
-90.38551426,33.04851246,125.2288774
-90.38950098,33.04946416,1192.556688
-90.41491344,33.20163738,1514.667788
-90.41311304,33.20268372,90.9935246
-90.40967783,33.20461205,100.0093314
-90.40803941,33.2056166,18.0471984
-90.40607675,33.2448418,123.5535114
-90.4018943,33.24476346,116.2019386
-90.39979956,33.24484331,125.2923298
-90.39545379,33.24484506,2760.594624
-90.34151056,33.30936068,2780.121265
-90.33751561,33.30831681,115.6436688
-90.33559834,33.30780685,26.7201396
-90.33416113,33.30475563,962.586823
-90.31542987,33.30896183,959.1459218
-90.31393084,33.31162261,148.2715608
-90.31509569,33.31313544,58.8136956
-90.3173172,33.316151,1559.670567
-90.29151732,33.31762714,1405.75063
-90.29097347,33.31923814,35.5884474
-90.29106901,33.32289166,25.328083
-90.2907095,33.32464191,2576.557617
-90.24405898,33.41685706,2431.060707
-90.24108544,33.41909531,64.8199662
-90.23927647,33.42020182,91.5145022
-90.23582333,33.42229943,100.1334532
-90.23416921,33.42360406,55.2753894
-90.231522,33.42638487,155.241306
-90.23166389,33.42801085,7.176243801
-90.23193471,33.4296397,35.884002
-90.23285023,33.43128295,9.6353026
-90.23359264,33.43305757,2.1952304
-90.23437449,33.43659109,24.7486624
-90.2347117,33.43835666,59.670303
-90.23397686,33.44185634,524.495312
-90.22381882,33.46499204,662.7775726
-90.22556839,33.46578493,69.2610776
-90.22856232,33.46770014,161.411217
-90.2286563,33.46942936,79.2136422
-90.23017345,33.49344846,158.2558516
-90.23453386,33.49336947,125.2867638
-90.23664334,33.49301602,99.745503
-90.24054487,33.49213837,530.233858
-90.2349201,33.52687811,2595.008907
-90.18267282,34.00635379,3008.34118
-90.18447407,34.00962958,5.556537801
-90.18637515,34.01027891,71.681731
-90.18956408,34.01205567,140.1318424
-90.19023537,34.01369369,106.3896372
-90.18899524,34.07005276,369.8222946
-90.1811108,34.0064532,256.1256126
-90.17782797,34.00850535,72.9752694
-90.17585623,34.00920829,2727.504754
-90.12488153,34.07830413,2834.891818
-90.12483913,34.08006098,0.0356224
-90.12479609,34.08357564,5.2860302
-90.12484802,34.08533469,1.803384001
-90.12486755,34.0872282,6.153212999
-90.12477653,34.09074174,9.768329999
-90.12486101,34.09263677,8.2198688
-90.12479781,34.09615096,48.1119474
-90.12387022,34.1572475,6107.322443
-90.23266815,33.52660915,6287.222799
-90.22850843,33.52540717,124.6121646
-90.22658752,33.52488632,2429.551208
-90.18101675,33.55054026,2679.226939
-90.18358157,33.54755331,75.3981492
-90.18479177,33.54609332,59.1960798
-90.1870655,33.54304377,359.6103544
-90.19580007,33.53795002,398.4749494
-90.19737555,33.53690207,108.8447998
-90.20090656,33.53516913,79.685639
-90.20300592,33.53516509,173.5322952
-90.208223,33.66224577,193.8181388
-90.2099579,33.66527623,0.7258064
-90.21170584,33.66623706,135.3695728
-90.21588586,33.66700751,1000.077173
-90.23803349,33.74053771,3989.709913
-90.1885011,34.07179933,2875.622136
-90.19063278,34.07482298,46.264592
-90.19193326,34.07644834,1641.458485
-90.22272455,34.14033517,7404.679676
-90.12048171,34.15808746,5580.441544
-90.11849833,34.15901444,118.1455858
-90.11439232,34.16017735,116.7741234
-90.10818832,34.16085024,127.2571278
-90.09969799,34.16178556,345.3630642
-90.09741253,34.1620251,9.1610794
-90.09529166,34.16220798,8.8543928
-90.09332987,34.16249503,8.7447426
-90.09121097,34.16261992,127.2042508
-90.08680669,34.16298026,673.619584
-90.07030001,34.16993369,715.960146
-90.06665643,34.17180268,101.3195678
-90.06483318,34.17277766,0.050094
-90.06301083,34.1737256,0.183678
-90.06118518,34.17476717,110.0220088
-90.05738285,34.17651128,101.5845094
-90.05540561,34.17723002,7.443411799
-90.05329464,34.17791718,77.3429096
-90.04979411,34.17952896,85.1113758
-90.04782271,34.18007645,1181.738054
-90.02461994,34.18293191,938.0736024
-90.01827081,34.18304293,7.840267599
-90.01206254,34.18377259,254.1563618
-90.00128804,34.18479981,471.0973344
-89.99897738,34.18463751,91.574615
-89.99502147,34.18319281,110.1934416
-89.99304532,34.18251994,0.317818599
-89.99106346,34.18168493,101.1280974
-89.98726471,34.18007569,118.8407792
-89.98560108,34.17903452,2236.042538
-89.94376421,34.15958203,2108.722515
-89.93981312,34.15821649,120.9330386
-89.93803474,34.15727655,106.1458464
-89.93434932,34.15543573,328.3934434
-89.92476391,34.15103493,322.146165
-89.92096625,34.14938205,93.347386
-89.91884569,34.14919945,124.7385128
-89.91448405,34.14911257,160.0369716
-89.91299767,34.15015749,11.541101
-89.91171864,34.15162114,10.5765132
-89.91062963,34.15306224,2.6388406
-89.90949321,34.15470278,13.2988438
-89.90811786,34.15642366,144.1098626
-89.9041534,34.15708936,41.5051054
-89.89944325,34.15291253,46.0497444
-89.89390576,34.14754451,190.5831796
-89.89179233,34.1475686,117.0240368
-89.88757642,34.14793835,108.3193694
-89.8853066,34.14814629,4462.0429
-89.80287072,34.14880202,22433.5476
-90.12348097,34.1591314,17875.53795
-90.12293531,34.16087642,7.0693766
-90.12226264,34.16248324,2.6700102
-90.121542,34.16422415,17.9603688
-90.12049868,34.16582225,141.585125
-90.11691161,34.16740564,1260.838707
-90.09067203,34.21933944,1367.974188
-90.08900978,34.22633111,26.6266308
-90.08782591,34.23346932,32.9635218
-90.08604981,34.24235121,60.549731
-90.08536156,34.2458504,15.0120586
-90.08494302,34.24773343,7.255837601
-90.08439412,34.25123592,31.5748048
-90.0844125,34.25312935,3.5355232
-90.08436736,34.25488605,999.943032
-90.06635702,34.28082244,867.1961584
-90.06392692,34.28387407,63.7707752
-90.06264254,34.2853306,66.1808532
-90.06016914,34.28824589,6.753784401
-90.0575744,34.291023,7.142291199
-90.05485134,34.29386187,65.20569
-90.05329978,34.29524696,72.1392562
-90.05045215,34.29809894,420.5552714
-90.04004873,34.30980045,601.1858864
-90.04044635,34.31332554,10.068894
-90.04066307,34.31488764,217.5905248
-90.03697051,34.31454847,1155.732032
-90.01251381,34.32405177,1071.193398
-90.00730241,34.32188501,34.9917722
-90.00146234,34.32205077,882.1759342
-89.9797729,34.32906006,1031.615798
-89.9766177,34.32900165,132.3555838
-89.97584043,34.3306199,77.9284528
-89.97366308,34.32988476,638.7419148
-89.96000995,34.34022138,642.2284572
-89.95789524,34.34034464,118.9376276
-89.95364367,34.3399606,146.0195572
-89.95201552,34.34032441,1486.050755
-89.92368865,34.35637371,1536.287245
-89.92296306,34.35801359,91.140467
-89.92060002,34.36101766,77.4553428
-89.91962856,34.36215345,3314.947073
-89.85910002,34.38823355,3055.560897
-89.85346837,34.39017827,339.5627356
-89.85393738,34.39355926,92.737909
-89.85274024,34.39467407,214.7568742
-89.84768473,34.39778467,12.9609876
-89.84239636,34.40038796,176.2496164
-89.83394145,34.40093195,311.746094
-89.83108744,34.39881017,57.2307252
-89.82926165,34.39787709,76.7790738
-89.82605643,34.39569945,367.7628746
-89.8162439,34.40494926,24025.65737
-90.2380817,33.74256722,23500.68561
-90.23770093,33.74607465,7.7667964
-90.2374597,33.74782722,3164.696242
-90.18036083,33.79981432,3114.346763
-90.17921501,33.80452099,215.437596
-90.18193979,33.81107413,1868.254617
-90.21823005,33.81484649,1903.493519
-90.22032172,33.81529164,117.7453904
-90.22452883,33.81544827,117.3223744
-90.2266281,33.81499068,2675.393635
-90.27679409,33.89501974,28531.34439
-89.81435957,34.40588507,25511.70478
-89.81027404,34.40567387,126.7534048
-89.80846579,34.40526342,81.274732
-89.80519734,34.40255302,84.5686908
-89.80344827,34.40124099,62.4861424
-89.80057656,34.3986133,322.830783
-89.7919048,34.39782727,103.1986494
-89.78508713,34.39883915,97.048776
-89.78001306,34.39782783,287.9119254
-89.78011168,34.39961045,12.7817624
-89.78043994,34.40136081,16.967951
-89.78107305,34.40499726,18.1746598
-89.78137963,34.40674811,19.0546444
-89.78202855,34.41024897,19.311237
-89.78233052,34.41199992,18.1930276
-89.78295935,34.41550123,47.5514512
-89.78273386,34.41713669,94.1672578
-89.78081654,34.41765938,128.5144872
-89.7765903,34.41814309,118.5201776
-89.77449342,34.41887709,225.8282048
-89.76833926,34.42027609,117.9079176
-89.76430346,34.4215947,107.376489
-89.76219681,34.42203768,108.0627768
-89.75814868,34.42298677,746.3121006
-89.74069214,34.43307655,747.43031
-89.7366641,34.43466581,116.5681814
-89.73473035,34.43542125,107.6230628
-89.73086302,34.43694106,915.6637732
-89.71054467,34.4495812,1032.720649
-89.70878041,34.45054883,116.4930404
-89.70492321,34.45241918,116.337749
-89.70315616,34.45330386,1358.549837
-89.6769811,34.47706775,1358.702345
-89.67521679,34.47806376,67.9547374
-89.67223159,34.48071452,84.7846516
-89.67076965,34.48197971,1692.166971
-89.63890586,34.49684665,1656.006895
-89.63679426,34.49721551,117.7832392
-89.63256654,34.49781156,127.3868156
-89.63062748,34.49847537,761.2161788
-89.61501224,34.50575991,673.9134688
-89.61150468,34.50731857,109.1626184
-89.60995836,34.50711982,46.4471568
-89.60757756,34.50655125,78.2529506
-89.60379085,34.50734424,116.095628
-89.60208994,34.50832706,68.6432516
-89.59915577,34.51062652,76.3772086
-89.59759381,34.50977503,34.6082748
-89.59665363,34.50895665,37909.22505
-90.27679906,33.89704827,37854.7161
-90.2768382,33.90042983,69.836602
-90.27562264,33.90193551,1414.438043
-90.24899497,33.92577422,1377.876102
-90.24712253,33.92877764,3.748701
-90.24531744,33.92982085,43.4465262
-90.24273178,33.93253056,3190.811914
-90.18281928,34.00486971,17931.50575
-89.80074534,34.14846809,21031.39928
-89.79652622,34.14875752,108.2509076
-89.79425196,34.14884025,3557.073639
-89.72807052,34.16950972,3567.034552
-89.72597522,34.1701191,107.3119234
-89.72195193,34.17148471,116.7507462
-89.72002621,34.17231174,86.6731954
-89.7165433,34.1743001,102.1572508
-89.71489577,34.17568882,8.372933801
-89.71309781,34.17610723,54744.65015
-90.69485447,32.75152228,80826.04283
-90.22447238,34.14158991,8872.441112
-89.59468603,34.51007253,41545.41103
-89.71131382,34.17492968,59780.59941
-90.90197322,32.33262663,66010.81468
-90.90666757,32.33635181,2566.15031
-90.95746595,32.34490131,2597.826416
-90.9615912,32.34571018,114.6974488
-90.96365577,32.34602957,114.8421648
-90.96778362,32.34672748,1204.878143
-90.99355858,32.39418287,1455.694904
-90.9931802,32.3976942,5.6094148
-90.99270104,32.39944525,40.083549
-90.99294203,32.40296644,1167.897082
-91.01416572,32.4265535,1075.974035
-91.01605822,32.42753933,105.83749
-91.01985222,32.4291052,105.5463882
-91.02174995,32.42985654,917.8328434
-91.04013767,32.4352127,908.3901244
-91.04220505,32.43551028,114.8282498
-91.04633546,32.43630883,114.9846544
-91.04840003,32.43673897,3480.636874
-91.1129985,32.48518195,3553.947217
-91.11374596,32.48884587,17.8468224
-91.11417278,32.49061098,4.155575601
-91.11452494,32.49413368,882.1853964
-91.09902756,32.55288442,936.7477812
-91.10036,32.55628666,28.9326246
-91.10117263,32.55792234,77.1052414
-91.10337055,32.56106706,216.7083138
-91.1094619,32.56819361,264.7261958
-91.11079712,32.56943125,91.9870556
-91.113785,32.5723171,84.472399
-91.11525523,32.57382729,407.4991052
-91.12404668,32.58130749,314.306454
-91.12719123,32.58376788,87.402898
-91.12876548,32.58490608,71.2932242
-91.1316206,32.58746487,3.2605628
-91.13441714,32.59224138,14.7576924
-91.13694854,32.59511992,71.2347812
-91.13820012,32.59662661,62.592453
-91.14057625,32.59950278,237.50122
-91.14721938,32.63545124,375.3331912
-91.14711919,32.63720845,16.2532766
-91.14672699,32.64072003,3.034026599
-91.1463893,32.64247373,4031.910769
-91.0736134,32.68299014,3887.51537
-91.07068147,32.68543423,86.047577
-91.06929549,32.68690098,58.161917
-91.06686456,32.6898397,37.9701388
-91.06511581,32.72835841,327.4850722
-91.06925073,32.72957656,124.1613186
-91.07115494,32.73033639,105.9399044
-91.07496249,32.73190105,133.6335374
-91.08117093,32.73346887,114.8393818
-91.08531614,32.734228,115.4243684
-91.08738761,32.73466161,115.5073018
-91.09153431,32.73535613,347.8649812
-91.10193083,32.73570214,462.7221742
-91.10401398,32.73559066,115.6102728
-91.10817421,32.73565354,115.9464592
-91.11025132,32.73582789,941.1209874
-91.12923682,32.73878359,941.4282306
-91.13130841,32.73922807,106.1146768
-91.13528648,32.74036185,115.363699
-91.1371919,32.74110268,350.2811818
-91.14539055,32.74919689,398.2300454
-91.14643451,32.75083571,24.5304752
-91.14791919,32.75423971,58.9561852
-91.14834465,32.75600465,8.1447278
-91.14862378,32.75776744,40.8093554
-91.1496361,32.76116443,10.6861634
-91.15045643,32.7629352,8.8399212
-91.15143558,32.76646697,543.1007802
-91.14265726,32.81287364,405.135225
-91.14115769,32.81623338,49.420514
-91.14054602,32.81798294,58.5148014
-91.13888306,32.82134022,2276.034248
-91.09632836,32.86344802,2278.349148
-91.09470699,32.86491138,74.233742
-91.09175192,32.86757187,82.7536182
-91.09028362,32.86876696,948.897246
-91.07176722,32.90067862,990.093995
-91.07103907,32.90418456,11.2060278
-91.07051225,32.90579974,21.2515446
-91.07036724,32.90755609,5.784187201
-91.07032615,32.90944932,1.9603452
-91.07024984,32.91296532,5.6934614
-91.07027582,32.91472431,10.1980252
-91.07048502,32.91648612,8.8477136
-91.07085318,32.92014425,13.8409722
-91.07147001,32.92177708,6.545615999
-91.07220444,32.92341173,24.4915132
-91.07337889,32.92694701,22.7020442
-91.07414547,32.92858214,4.166707601
-91.07498691,32.93021842,48.6240194
-91.07670194,32.93349145,45.4808992
-91.07759985,32.9349933,74.8131626
-91.07984187,32.93813913,2575.420483
-91.12835447,32.95639573,2583.955944
-91.13044314,32.95626726,125.5166396
-91.13478687,32.95572669,125.4108856
-91.13687744,32.95550667,1099.948467
-91.15872993,32.9684116,1252.591008
-91.15807809,32.97205448,19.8767426
-91.15778336,32.97380874,52.1445144
-91.15842547,32.97733542,32.062943
-91.15964363,32.98993418,30.1821916
-91.16031953,32.99346136,8.005577799
-91.1608516,32.9952278,14.8155788
-91.16164985,32.99875677,16.962385
-91.16214335,33.00769232,81.5591546
-91.16117154,33.01119521,12.1539176
-91.16041809,33.0129427,30.0302398
-91.15912511,33.01644083,129.0822192
-91.15551301,33.02518046,177.8208982
-91.15509568,33.02693288,34.5643034
-91.15405736,33.03029943,47.425103
-91.15387109,33.03219054,123.09209
-91.15147332,33.10956504,49.6364748
-91.14996733,33.11086297,69.5967074
-91.14721095,33.1135275,62.4332654
-91.14557626,33.11482345,289.3507364
-91.13874303,33.11870402,289.5038014
-91.13711109,33.11985922,90.9417608
-91.13384527,33.12225609,90.9222798
-91.13221298,33.12342203,96.54227
-91.12884619,33.2666844,363.7820714
-91.13201519,33.26910202,79.1997272
-91.13376127,33.27028797,88.279543
-91.1370934,33.27261953,1256.797791
-91.16300544,33.29638017,1283.365422
-91.16586025,33.29912778,82.3139042
-91.16723619,33.3005008,54.563498
-91.16959243,33.30337624,2667.558377
-91.12402272,33.36559673,2452.270506
-91.12251105,33.36692656,76.8091302
-91.11961941,33.36945289,88.1214686
-91.11831098,33.37092101,63.048865
-91.1181353,33.43530588,7.6654952
-91.11809734,33.43706378,20.2307402
-91.11769591,33.4407099,16.6384438
-91.11759341,33.44246682,3934.460127
-91.1881783,33.51173177,3831.211384
-91.18993079,33.51287381,88.822228
-91.19327908,33.51493368,88.816662
-91.19503167,33.51607746,2541.595901
-91.15112138,33.5912237,2301.237096
-91.14855563,33.5963254,15.531923
-91.14571083,33.60128759,2297.513999
-91.18414368,33.70432687,2474.471054
-91.17811963,33.70603136,226.1627214
-91.17615887,33.70691319,1.049747601
-91.17421697,33.70690253,8.290000402
-91.17212613,33.70628288,0.483128799
-91.17002661,33.70607401,0.2098382
-91.16792332,33.70604283,9.0135804
-91.16565809,33.70601693,17.5028436
-91.16370732,33.70642387,261.5374344
-91.15705771,33.71102115,133.2928982
-91.15280287,33.71501547,166.963302
-91.15154773,33.71648457,6.482163599
-91.15040905,33.71795541,54.059775
-91.14829912,33.72103483,93.2911694
-91.14786528,33.72278673,21.2738086
-91.14781365,33.72454437,21.148017
-91.14738207,33.72805472,77.4770502
-91.14555852,33.73506099,77.17259
-91.14512147,33.73681283,48.1909846
-91.14381861,33.7401748,29.1302176
-91.14303911,33.74178622,118.0170112
-91.14013929,33.74661198,96.98755
-91.13898197,33.74821768,72.3446416
-91.13652489,33.7510211,60.8903702
-91.13516178,33.75235313,105.4317286
-91.13190446,33.75500909,16.305597
-91.12894009,33.75729068,73.451719
-91.12729537,33.75845603,91.9464238
-91.12399872,33.76111118,417.998251
-91.11319222,33.76650369,483.4644298
-91.11107175,33.76719006,99.6492112
-91.10716096,33.76827533,108.7746682
-91.10520444,33.7688675,789.4764306
-91.08906401,33.77366827,798.2078148
-91.08726436,33.77447899,117.9418702
-91.08334574,33.77588799,109.0919302
-91.08138709,33.77656089,781.6545308
-91.06538506,33.78228943,672.5013746
-91.06146534,33.78371574,117.9752662
-91.05966519,33.78452785,109.639068
-91.05589524,33.78648654,3598.190237
-91.11677118,33.38640842,3154.004513
-91.12098157,33.38557047,117.253356
-91.12308536,33.38521583,2273.26405
-91.16603112,33.45163362,2282.318262
-91.16797224,33.45140982,84.9221318
-91.17143909,33.44922457,124.0678098
-91.17267691,33.44775487,132.551507
-91.17629618,33.44320903,111.6433846
-91.17790964,33.44177185,91.9430842
-91.18117497,33.43993505,67.1320826
-91.18323419,33.43919099,1131.711959
-91.205626,33.43306279,1120.532648
-91.20788607,33.43299499,107.532337
-91.21207809,33.43312508,116.7474066
-91.2141726,33.43326348,878.1667444
-91.23204445,33.45307973,10809.5978
-91.05570865,33.7880526,9971.913129
-91.05853047,33.79269584,343.049278
-91.06751559,33.8100148,411.5517098
-91.06910668,33.81131656,116.5030592
-91.07279089,33.81321733,29.2971976
-91.07700146,33.81332815,125.5505922
-91.07895636,33.81286268,109.3101174
-91.08287515,33.811526,1686.677782
-91.11709717,33.79400964,1946.335578
-91.11635089,33.79562137,163.9726902
-91.11265864,33.798207,96.2650832
-91.11069591,33.79905163,789.058424
-91.12290958,33.84068177,483.7705598
-91.12643172,33.84269392,107.3453194
-91.12802527,33.84395171,55.2225124
-91.13061096,33.84669615,56.7086344
-91.13217781,33.84808023,135.106301
-91.13617201,33.84949458,133.2650682
-91.13777194,33.8504701,66.6561896
-91.14056943,33.85333927,109.332938
-91.14140262,33.89537243,243.8898748
-91.13785403,33.8974469,106.697437
-91.13622239,33.89852747,97.939336
-91.13283115,33.90067116,2195.257673
-91.1688804,33.95747123,1788.21665
-91.17280215,33.95624907,109.3696736
-91.17475894,33.95582725,127.199798
-91.17900103,33.95479901,1981.844988
-91.21884939,33.97579745,2112.405537
-91.2207458,33.97672662,128.1276502
-91.22494418,33.97782651,98.1419384
-91.22737932,33.97783747,91.307447
-91.23145491,33.97703433,117.6802682
-91.23341623,33.97640425,100.6995154
-91.23718674,33.97464405,113.5013154
-91.23891806,33.97361562,23.207437
-91.24106633,33.97073375,65.9220342
-91.24203023,33.9691244,44.043758
-91.24378543,33.96576795,50.7251844
-91.24462929,33.96415687,178.7365052
-91.24868437,33.95775305,86.2190098
-91.25119042,33.9551788,28.5830798
-91.25318294,33.95457846,115.2429168
-91.25724594,33.9543269,880.2951828
-91.27712452,33.97469506,871.131877
-91.28135215,33.97437546,117.7086548
-91.283465,33.97426325,117.4448264
-91.28768789,33.97417782,0.0701316
-91.29191204,33.97402914,117.9980868
-91.29401621,33.97435076,107.718798
-91.29805568,33.97532262,117.27562
-91.29998815,33.97611582,467.6792538
-91.31032305,33.98496006,535.0117124
-91.31104581,33.98672839,0.631741001
-91.31177992,33.98836161,1386.029179
-91.33741574,34.00507752,1535.928238
-91.33545673,34.00559207,109.2277406
-91.33153531,34.00679236,117.9947472
-91.32973381,34.00755423,60.0337628
-91.32685373,34.00534006,87.3132854
-91.32554234,34.0039696,13.010525
-91.3239972,34.00259593,14.4615812
-91.32271188,34.00122579,7.231903799
-91.32155649,33.99985741,10.8420114
-91.32020631,33.99848635,208.329814
-91.31511323,33.9912594,1642.833287
-91.33953566,34.00463854,1132.42886
-91.34361262,34.00378147,108.7529608
-91.3457357,34.00317625,2611.552172
-91.39477851,33.98906694,2662.316318
-91.39598955,33.9925996,22.113718
-91.39680329,33.99423338,63.9744908
-91.39876641,33.99750529,1869.501401
-91.43431741,34.0366486,1911.443437
-91.43552699,34.04004559,74.8059268
-91.43539259,34.04180232,26.8581764
-91.43477565,34.04531132,242.7226846
-91.43851952,34.0803922,315.1229862
-91.43660182,34.08162769,23.9799978
-91.43425329,34.08466632,45.2972212
-91.43271858,34.08584608,47.720101
-91.43204122,34.08790245,145.7267856
-91.43398202,34.08845022,122.4191606
-91.43812223,34.08786269,1420.266758
-91.46777927,34.1345645,1532.940409
-91.46989516,34.13449556,117.768211
-91.4741269,34.13435887,117.5850896
-91.47624608,34.13410564,1926.413751
-91.44375488,34.07856494,1987.221744
-91.44696655,34.08072651,89.442837
-91.44857127,34.08187218,2107.677777
-91.488043,34.07448651,2087.871166
-91.49000357,34.07392473,18.1446034
-91.49229013,34.07331127,0.2371116
-91.49457243,34.07293733,9.169985001
-91.49668998,34.07268629,0.089055999
-91.49880593,34.07252536,108.5765186
-91.50287259,34.07235598,1244.375592
-91.52929598,34.09530949,1221.174277
-91.53377948,34.09931283,65.0648702
-91.53943195,34.10155343,478.9192342
-91.55368879,34.10462584,675.7825316
-91.55580437,34.10452836,109.4292298
-91.55988598,34.10356244,118.0259168
-91.56184711,34.10298123,815.1134266
-91.57845275,34.09207913,832.8467026
-91.58009528,34.09108093,109.5928702
-91.58370678,34.08900164,100.5703842
-91.58551141,34.08802507,1035.60829
-91.60592201,34.11040605,1186.930019
-91.60500796,34.11391259,53.3690344
-91.60505275,34.11580683,81.784021
-91.60656689,34.11934094,64.7637496
-91.60691747,34.12110338,18.707326
-91.60760415,34.12286963,79.972288
-91.60972763,34.12600481,58.2236996
-91.61080505,34.1276402,3653.930944
-91.67752981,34.16125855,8835.876388
-91.58550724,34.13655714,4896.572171
-91.58145758,34.13608787,129.6271306
-91.57973683,34.13509767,1431.13159
-91.60372811,34.11724105,2880.482367
-91.67947078,34.16200912,4000.268615
-91.68334373,34.16409597,125.9713818
-91.68495345,34.16522783,1950.478352
-91.7216059,34.17348228,1804.385323
-91.72584036,34.17327898,117.6813814
-91.72796053,34.1729802,118.0665486
-91.73220191,34.17231168,2164.418137
-91.77532971,34.17903517,2320.976915
-91.77675832,34.18229586,25.2629608
-91.77773305,34.1839288,51.240596
-91.77962838,34.1871941,1783.284617
-91.8135626,34.2080221,1545.802322
-91.81972459,34.20981299,9.230097801
-91.82572075,34.21183903,1341.142172
-91.85581217,34.22615535,1458.361575
-91.85970234,34.22750821,99.0898282
-91.86181224,34.22804312,117.5867594
-91.86603473,34.22891704,117.4292416
-91.86814746,34.22924575,0.046754399
-91.87026103,34.22951259,117.5522502
-91.87448657,34.23016983,1009.89337
-91.89685608,34.23821875,1114.394464
-91.89920413,34.24135104,65.996062
-91.90036648,34.24298471,25.1505276
-91.90198069,34.24638091,839.3928752
-91.91867562,34.28957731,721.7832952
-91.92240283,34.29123698,99.0029986
-91.92435133,34.2918042,126.707207
-91.92857628,34.2927881,1197.969067
-91.95432421,34.28092653,1342.306579
-91.95595596,34.27969596,110.1305458
-91.95956634,34.27763811,100.6060066
-91.96136921,34.27679309,1519.476255
-91.99047133,34.28231183,1555.512765
-91.99162676,34.28380931,57.878051
-91.99382204,34.28666802,40.456471
-91.99529047,34.28816804,1584.652445
-92.02522912,34.30646393,1449.605144
-92.02912384,34.30798283,117.4865714
-92.03090777,34.30878333,108.1512762
-92.03463477,34.31073179,644.6079222
-92.04994294,34.32309793,714.6337682
-92.05241184,34.32595772,67.4387692
-92.05366912,34.32745541,46.826758
-92.0557677,34.33058282,58.2025488
-92.0568206,34.3320789,6.620757002
-92.05799245,34.33344062,0.041188399
-92.05916504,34.33507287,17.8379168
-92.06001715,34.33670265,0.4124406
-92.06086185,34.33833237,0.557156601
-92.06171656,34.34009743,7.434506199
-92.0624377,34.34172619,37.7230084
-92.06383658,34.34498336,29.8515712
-92.06469914,34.34661319,12.0982576
-92.06534434,34.34837662,27.2717302
-92.06647951,34.35190229,41.3587196
-92.06687162,34.35366378,10.4579574
-92.06745162,34.35529143,24.7675868
-92.06758664,34.35880947,5.406812399
-92.0678188,34.36056973,32.72808
-92.06746296,34.36408402,12.9314878
-92.06733945,34.36597685,43.9786358
-92.06642581,34.36935161,30.571255
-92.06606142,34.37110733,20.5173892
-92.06532841,34.38002949,39.6276936
-92.06530736,34.38192309,31.6877946
-92.06585562,34.38544426,2.2993146
-92.06644519,34.38720726,2055.992457
-92.10397318,34.41273803,1989.617351
-92.10575526,34.41398652,90.1742094
-92.10915743,34.41638306,90.0868232
-92.11094108,34.41749803,469.6190048
-92.12116201,34.43779725,656.8080376
