x,y,Mean Curvature
-85.30608069,34.21659342,0
-85.27489801,34.20476879,29.90104795
-85.2727926,34.2042342,29.90104795
-85.26874054,34.20336552,0
-85.26663579,34.2028025,0
-85.24552908,34.20010331,29.84671424
-85.2417515,34.20171917,59.71752805
-85.2397902,34.2020968,29.87081381
-85.23766497,34.20252872,29.99404753
-85.23161392,34.20386373,59.74805698
-85.22964142,34.20477304,59.8036211
-85.22782784,34.20586496,29.91067001
-85.22617432,34.2070854,29.91067001
-85.22468407,34.20828113,0
-85.22324576,34.2095858,0
-85.1927543,34.24433327,29.99819989
-85.19272602,34.24609115,29.99819989
-85.19258572,34.24960567,0
-85.19241941,34.25136151,0
-85.17780035,34.25352547,29.81661963
-85.60035272,34.19041984,29.81661963
-85.60143063,34.18691525,0
-85.60181922,34.18516124,0
-85.59501194,34.1630353,29.69281756
-86.59986156,33.0483212,29.69281756
-86.60108413,33.0517077,0
-86.60135779,33.05332138,0
-86.62440978,33.05598353,29.69246142
-85.6371824,34.21098903,29.69246142
-85.63437572,34.21379837,0
-85.63291912,34.21527006,0
-85.63008829,34.21794376,29.81439786
-85.6286728,34.21928059,29.81439786
-85.6254515,34.22191735,0
-85.62409572,34.22317904,0
-85.57038571,34.24472068,29.98564431
-85.57112909,34.2463525,29.98564431
-85.57242679,34.24988445,29.99139962
-85.57167344,34.25140994,29.99139962
-85.56779938,34.25124622,0
-85.56617062,34.25251668,0
-85.54826402,34.26826682,29.75019613
-85.76465262,34.1589432,89.20451706
-85.5944399,34.1612703,88.99983349
-85.17600533,34.2536773,59.60662415
-85.17127994,34.25726952,0
-85.1732204,34.26581938,29.99131324
-85.172921,34.26933148,59.96815914
-85.17194766,34.27107524,29.97684589
-85.17109734,34.27444386,0
-85.12620716,34.30452695,29.95720358
-85.12270329,34.30671303,59.80268968
-85.12108297,34.30804068,29.84548611
-85.11923656,34.31112309,29.80738347
-85.11857472,34.31476468,59.75581488
-85.11834461,34.31651939,29.9484314
-85.11784245,34.32002818,0
-85.11783114,34.32178625,29.88941527
-85.1183844,34.3254465,59.79106218
-85.11878129,34.32721085,29.90164691
-85.1194193,34.32884365,29.98455557
-85.1223117,34.33161108,59.77732859
-85.12424858,34.33248834,29.79277302
-85.12830231,34.33348554,0
-85.12050139,34.36159065,29.90664129
-85.12189289,34.36296451,29.90664129
-85.12431481,34.36611239,0
-85.12496344,34.36774532,0
-85.12540411,34.36951031,29.97294728
-85.12587551,34.37303401,59.96456635
-85.12577743,34.374926,29.99161906
-85.1247859,34.37842728,0
-85.0958577,34.383953,29.98378182
-85.09404412,34.38479576,29.98378182
-85.08975617,34.38683874,29.64245582
-85.08793681,34.38793016,59.29505296
-85.08628061,34.3890187,59.29505296
-85.08462585,34.39004233,29.65259714
-85.08131077,34.39232745,0
-85.08148149,34.42772005,29.99118291
-85.07724374,34.42746026,59.95059505
-85.07512577,34.42729169,29.95941215
-85.07072359,34.42708705,0
-85.04536705,34.43331132,29.92026842
-85.04159464,34.43735339,89.76668917
-85.03498418,34.4422063,0
-85.02241487,34.47540896,29.98954179
-85.02064227,34.47440109,29.98954179
-85.01743648,34.4718498,0
-85.01566734,34.47070126,0
-84.97917721,34.5211527,29.9916838
-84.97706158,34.52079953,29.9916838
-84.97316978,34.51957268,29.80541619
-84.97173431,34.5181261,59.74017396
-84.97033965,34.51661527,59.74017396
-84.96907896,34.51524189,29.93475777
-84.96649346,34.51235878,0
-84.97011035,34.53297569,29.98630274
-84.97115765,34.53650938,59.97893594
-84.97132521,34.53813506,29.9926332
-84.96809688,34.54006361,0
-84.93730615,34.57580181,29.97383944
-84.93325668,34.57426239,59.95731953
-84.93114231,34.57381311,29.9834801
-84.92691058,34.57303804,0
-84.92199517,34.59315914,29.95906339
-84.92554113,34.59524421,59.92509836
-84.92766035,34.59551851,29.96603497
-84.93129765,34.59393034,0
-84.9408844,34.59644391,29.93930283
-84.94249061,34.59762866,29.93930283
-84.94330819,34.6005528,0
-84.94173234,34.60184615,0
-84.92876051,34.61180192,29.94118274
-84.92655425,34.61501016,59.9127378
-84.92605605,34.61662455,59.94451403
-84.92561974,34.62013333,59.96724299
-84.92645149,34.62177033,29.99428402
-84.92762448,34.625036,0
-84.92682555,34.66370048,29.93825694
-84.92899887,34.66669334,59.90086426
-84.93112087,34.66692902,29.96260733
-84.93537437,34.66701919,0
-84.93875068,34.6690418,29.96200228
-84.94007297,34.67055178,29.96200228
-84.94133539,34.67192549,59.92473585
-84.94261415,34.6734347,29.96273357
-84.9438067,34.67507769,29.96273357
-84.94444294,34.67671128,0
-84.94466444,34.67847311,0
-84.90798462,34.67744314,29.95770942
-84.90589547,34.67416157,59.94548603
-84.90514003,34.67252575,29.9877766
-84.90378192,34.66925671,0
-84.89318125,34.66556676,29.88936038
-84.88927215,34.6668386,59.85930246
-84.88843776,34.66845084,29.96994208
-84.88826875,34.67209929,0
-84.90546632,34.68686644,29.99230933
-84.90873619,34.69138542,59.76054262
-84.91355909,34.69493017,0
-84.91727463,34.69694116,29.97482391
-84.91922198,34.69764161,29.97482391
-84.92344774,34.6989038,0
-84.92539362,34.69966724,0
-84.88864026,34.70645566,29.94041989
-84.88611396,34.70938702,59.87899957
-84.88554073,34.71113513,29.93857969
-84.88359055,34.71403393,0
-84.86769695,34.70831639,29.76500652
-85.17574648,34.24705687,59.96466349
-85.17000871,34.24476478,0
-85.1290574,34.2332877,29.99075382
-85.12708856,34.23395192,29.99075382
-85.12286603,34.2334365,0
-85.1207612,34.23289029,0
-85.09943741,34.23250743,29.80960947
-85.09548856,34.2343126,59.12957754
-85.09351885,34.23500332,29.31996807
-85.08942658,34.23593788,0
-85.08730067,34.23633109,29.99770572
-85.08517899,34.23653626,29.99770572
-85.08078536,34.23639155,0
-85.07867508,34.23609443,0
-85.07464172,34.23252622,29.99932545
-85.07530774,34.22902017,59.98395687
-85.07606086,34.22740899,29.98463142
-85.07729103,34.22391177,29.9755766
-85.07773985,34.22040229,59.93944595
-85.07803864,34.21864872,29.96386936
-85.07735748,34.21525676,0
-85.05241677,34.23075693,29.99104666
-85.04603531,34.23209159,59.96991805
-85.03967994,34.23229282,0
-85.02850197,34.24377587,29.98628961
-85.02652964,34.24454661,29.98628961
-85.02260008,34.24543902,0
-85.02066545,34.2445963,0
-85.00891033,34.21457007,29.97951105
-85.00648734,34.21182572,59.95676725
-85.00469166,34.21065269,29.97725621
-85.00047045,34.21016659,29.97171033
-84.99733346,34.21221754,59.95164433
-84.99724382,34.21397431,29.979934
-84.99688492,34.21721441,0
-84.97820379,34.22772758,29.9982319
-84.97816675,34.22596875,29.9982319
-84.97965138,34.22247679,0
-84.98116338,34.22106807,0
-84.97843586,34.20730899,29.99989801
-84.97844387,34.20541565,29.99989801
-84.97832326,34.20189721,0
-84.97824759,34.20000249,0
-84.95559902,34.19259412,29.95618452
-84.94979699,34.19184035,59.93984312
-84.94570109,34.19295168,29.99515181
-84.93953629,34.19212694,89.93436995
-84.94077313,34.18811555,0
-84.91611316,34.1819213,29.98261745
-84.91474029,34.17838156,59.97429986
-84.91497254,34.1766273,29.99168241
-84.91624096,34.17313244,0
-84.9168,34.17138373,29.95421473
-84.9170417,34.16949438,29.95421473
-84.9168028,34.16597391,0
-84.91668203,34.1640784,0
-84.91962541,34.14847213,29.94954661
-84.92305587,34.14602726,59.89142034
-84.9243163,34.14459693,59.92831266
-84.9248347,34.14284748,29.98643892
-84.92467659,34.14095134,29.98643892
-84.92471957,34.13919385,0
-84.92493908,34.13743934,0
-84.92304361,34.13456708,29.99276704
-84.9186516,34.13458928,59.98459739
-84.91637341,34.13463564,29.99183036
-84.91229856,34.13498889,0
-84.90652219,34.140643,29.96214159
-84.90455559,34.14381029,59.92114374
-84.90248009,34.14398221,59.80190854
-84.89895389,34.14186614,59.65903458
-84.89750456,34.14048885,29.81612819
-84.89517322,34.13733821,0
-84.89099418,34.12834921,29.75420203
-84.88695983,34.1270845,59.68276586
-84.88484393,34.12715239,29.92856382
-84.88045025,34.12725822,0
-84.8595266,34.14387889,29.98746118
-84.85213037,34.1474121,89.81433569
-84.84414159,34.14812134,0
-84.83937075,34.14042586,29.96597793
-84.84044172,34.13882177,29.96597793
-84.84288141,34.13575404,0
-84.84391847,34.13428457,0
-84.84549306,34.13282452,29.96040062
-84.84649753,34.13135445,29.96040062
-84.84501905,34.12809163,0
-84.84321572,34.12695095,29.94585092
-84.83916915,34.1261984,59.94078862
-84.83689969,34.12591112,29.9949377
-84.83285817,34.12496525,0
-84.80160272,34.12618565,29.96914984
-84.79966556,34.12730502,29.96914984
-84.79678745,34.13000464,0
-84.79480622,34.13114529,0
-84.77395581,34.1448094,29.9942499
-84.77204051,34.1454792,29.9942499
-84.77157332,34.14881571,0
-84.77152359,34.1507082,0
-84.74407942,34.16116124,29.99880274
-84.71791421,34.16616807,59.62040672
-84.71202082,34.16750987,0
-84.65389815,34.13950863,29.99157295
-84.74209953,34.16219773,29.99157295
-84.73770164,34.16239234,0
-84.73542836,34.16222675,29.99931022
-84.72708295,34.16402117,59.99882548
-84.72182695,34.1626434,0
-84.72153812,34.16087991,29.92555498
-84.72098937,34.15748871,59.3516908
-84.72025249,34.15585213,29.42613582
-84.71947976,34.15272724,0
-84.66877766,34.09518124,29.626423
-84.65198061,34.13827284,29.626423
-84.64811097,34.13705372,0
-84.64599117,34.13725135,0
-84.56109761,34.22753735,29.9536341
-84.55709377,34.22604346,59.78529595
-84.55548007,34.22474138,29.83166185
-84.55175014,34.22603729,0
-84.53689883,34.23665749,29.99807195
-84.53478621,34.23651584,29.99807195
-84.53090846,34.23548573,0
-84.5293134,34.23435009,0
-84.52597615,34.22598338,29.26451233
-88.60897169,30.49533503,59.05689359
-88.61188006,30.49976507,0
-88.63860396,30.64986505,29.98487418
-88.63543884,30.65090636,59.80210996
-88.63489463,30.65267248,29.81723578
-88.63222001,30.65310307,0
-88.62691057,30.65696789,29.9556475
-88.62999602,30.65924528,59.8451069
-88.63203595,30.65953802,29.8894594
-88.63579931,30.66053724,0
-88.63623835,30.69338947,29.64511993
-88.63497745,30.69476404,29.64511993
-88.63342804,30.69574708,59.26325315
-88.63458202,30.69917531,59.80903134
-88.6402886,30.7001589,0
-88.66625971,30.75877641,29.99209911
-88.66553568,30.76040962,29.99209911
-88.66522024,30.76393214,0
-88.66657239,30.76540336,0
-88.66831464,30.76647258,29.986979
-88.67224611,30.76726353,59.97303145
-88.67428147,30.7671535,29.98605245
-88.67802215,30.76597743,29.77989898
-88.68188707,30.76582271,59.61423234
-88.68298477,30.76735659,29.83433336
-88.68189653,30.77069068,0
-88.747178,30.84654613,29.98936056
-88.75125005,30.8462295,59.98655563
-88.75298721,30.8468862,29.99719507
-88.75587382,30.84968342,0
-88.76127392,30.86263876,29.96431412
-88.76317117,30.86345192,29.96431412
-88.76695552,30.86451896,0
-88.76854549,30.86567904,0
-88.76345374,30.89600614,29.89868134
-88.76142387,30.89655575,29.89868134
-88.75720631,30.89703841,0
-88.75579667,30.89832956,0
-88.75128091,30.90691596,29.96527896
-88.74912097,30.90401325,59.9267407
-88.74727042,30.903506,29.96146173
-88.74352852,30.90485558,59.5406621
-88.74182287,30.9059936,59.5406621
-88.7403125,30.90717228,29.87947012
-88.73872322,30.91046842,0
-88.7306113,30.91585474,29.9759431
-88.73050033,30.91923925,59.9441068
-88.73008515,30.92100397,29.9681637
-88.73014793,30.92465679,0
-88.72683653,30.97153091,29.98918726
-88.72490919,30.97438935,59.98607099
-88.72541571,30.97600643,29.99688373
-88.72771777,30.97895269,0
-88.73741867,30.98410001,29.99468789
-88.73695607,30.98573006,29.99468789
-88.73607471,30.98736574,59.9822877
-88.73600973,30.98898142,59.84756778
-88.73753279,30.98981796,59.84756778
-88.73940738,30.98925145,29.85996798
-88.74315913,30.98826264,0
-88.7512103,30.99907843,29.99991924
-88.75498635,30.99997438,59.69109501
-88.75622798,31.00143698,29.69117577
-88.7555127,31.00469435,0
-88.75347291,31.00769005,29.98704154
-88.74844393,31.01034916,59.82199621
-88.7489793,31.01454399,0
-88.7687334,31.02643533,29.65444828
-88.77298264,31.03030121,59.45397331
-88.77474282,31.03528375,0
-88.76923119,31.04429037,29.98458505
-88.7704449,31.04589753,29.98458505
-88.77057187,31.04927871,0
-88.77071817,31.05103582,0
-88.80666639,31.11130276,29.9772937
-88.80281954,31.11191208,59.94200132
-88.80077357,31.11183631,29.96470763
-88.79685332,31.11244854,0
-88.80013707,31.11977464,29.97007158
-88.80405517,31.11903423,59.93064349
-88.80579351,31.11946814,29.96057191
-88.80789211,31.12264294,0
-88.8255529,31.1273734,29.98185363
-88.82022304,31.12997468,59.93988131
-88.82130648,31.13289116,0
-88.82318483,31.13240452,29.98866492
-88.82727035,31.13217522,59.96687378
-88.82913914,31.13119247,29.97820886
-88.83248392,31.13203799,0
-88.83251693,31.13366128,29.97763091
-88.83271726,31.13893564,59.94477462
-88.83581694,31.14304752,0
-88.84893932,31.14638046,29.99463815
-88.85098785,31.14654948,29.99463815
-88.85493976,31.14751196,0
-88.85667125,31.14863264,0
-88.86473038,31.16543011,29.86562991
-88.86663352,31.16618733,29.86562991
-88.86758623,31.16886891,0
-88.86592884,31.16991667,0
-88.88529107,31.17863457,29.99373222
-88.885332,31.18228735,59.97184127
-88.88622217,31.18378978,29.97810904
-88.88963849,31.18357727,0
-88.8980517,31.17928589,29.99671335
-88.90010143,31.179476,29.99671335
-88.9041992,31.17977109,0
-88.90625485,31.18025612,0
-88.92024679,31.19043078,29.79145004
-88.92256605,31.19303917,59.66869394
-88.92431804,31.19405575,29.8772439
-88.92780597,31.19342982,0
-88.94409825,31.19149134,29.99430078
-88.94819152,31.19153766,59.97872223
-88.95023391,31.19186496,29.98442145
-88.9498268,31.19452677,0
-88.94936274,31.20259814,29.95517413
-88.95090868,31.20377984,29.95517413
-88.95431502,31.20611855,0
-88.95620552,31.20618904,0
-88.97580388,31.20994863,29.84481682
-88.97783196,31.2090618,29.84481682
-88.98141863,31.20742673,0
-88.98328939,31.20654997,0
-88.98666727,31.21661873,29.97369284
-88.98722277,31.21999279,59.97271705
-88.98783386,31.22160701,29.99902421
-88.98994728,31.22468635,0
-89.03188161,31.21891206,29.63273102
-89.0380263,31.21912536,59.92001335
-89.04152348,31.22068451,59.92186582
-89.04533807,31.22235576,59.94886674
-89.05099711,31.22242797,0
-89.0640844,31.22284092,29.93738534
-89.06658861,31.22215665,59.80593614
-89.06830483,31.2214381,59.86761308
-89.07035189,31.22145283,29.99906228
-89.07239746,31.22139926,29.99906228
-89.0741987,31.222173,0
-89.07559149,31.22346747,0
-89.08698311,31.2259981,29.99802851
-89.08903198,31.2260911,29.99802851
-89.09203878,31.22576387,0
-89.09121894,31.22416132,0
-89.09011174,31.22269101,29.99465068
-89.09048541,31.22107033,29.99465068
-89.09316813,31.22182948,0
-89.09433526,31.22325549,0
-89.12444658,31.21856015,29.99273009
-89.12855775,31.21935807,59.97303568
-89.13039212,31.22028175,29.98030558
-89.13320139,31.22283113,59.93381851
-89.13885501,31.22399612,59.91435928
-89.14000881,31.21937157,0
-89.19270989,31.24195313,6.821843158
-88.55685493,31.53742457,6.821843158
-88.55719331,31.53877359,36.79133841
-88.5598795,31.53644051,59.92651416
-88.55992698,31.53468085,59.91877168
-88.55762408,31.531732,59.91425943
-88.5570917,31.53011472,29.95250665
-88.55453161,31.52752076,0
-88.54381534,31.52269805,29.85397843
-88.53782392,31.51953168,59.96957715
-88.53775739,31.51611352,0
-88.54483169,31.48525757,29.82251039
-88.58692365,31.58955632,29.82251039
-88.58492844,31.58748645,0
-88.58336875,31.58648824,0
-88.57224941,31.57986894,29.98385003
-88.56928644,31.57786665,59.94911973
-88.56936459,31.57624194,29.9652697
-88.57250302,31.57426386,0
-88.55707359,31.53552751,29.8566635
-88.62065478,31.63320811,29.8566635
-88.61675919,31.63448046,0
-88.61586977,31.63330486,0
-88.61401247,31.62710406,29.77293295
-88.60632807,31.62103982,59.99250665
-88.61214066,31.61926035,29.98123652
-88.61277397,31.61764795,29.98123652
-88.60961493,31.61662337,0
-88.60766463,31.61696624,29.99467914
-88.60746731,31.6156852,29.99467914
-88.60978715,31.61254382,0
-88.60979904,31.61078462,29.97892458
-88.60908377,31.60903459,29.97892458
-88.60802463,31.60763528,59.9509221
-88.60629298,31.60733774,29.97199751
-88.60479371,31.60868264,59.68685312
-88.60380588,31.60982265,59.39893432
-88.60277475,31.60843737,59.39893432
-88.60257067,31.60654557,29.68407872
-88.60430728,31.6034116,0
-88.59777775,31.60186972,29.98795251
-88.597249,31.60017913,29.98795251
-88.59370415,31.59944247,0
-88.5939256,31.59785849,0
-88.5871548,31.59106894,29.88063611
-88.68159692,31.65532303,29.88063611
-88.6807716,31.65249243,0
-88.67888994,31.6528239,0
-88.66724634,31.65628712,29.99634859
-88.66297691,31.65637891,59.99610752
-88.66102076,31.65608867,29.99975893
-88.66043424,31.65275869,0
-88.66177868,31.64949378,29.93150085
-88.66214499,31.64772999,29.93150085
-88.66272606,31.64406908,0
-88.66287999,31.64230806,0
-88.65591745,31.64186637,29.96046394
-88.65252708,31.64011521,59.93291825
-88.65066084,31.63976049,29.97245431
-88.64697314,31.63871792,0
-88.62269083,31.63206239,29.71149573
-88.67164149,31.73027903,29.71149573
-88.67239079,31.72675122,0
-88.6714776,31.72538306,0
-88.66441558,31.70155311,29.99368377
-88.66559393,31.70018464,29.99368377
-88.66805961,31.69717564,29.9893348
-88.66893166,31.69567584,59.97859717
-88.6697886,31.69404093,59.97859717
-88.67056113,31.69240712,29.98926237
-88.6737128,31.68990319,0
-88.68170524,31.65924554,29.99659485
-88.69562924,31.78228033,59.93964838
-88.69716133,31.78094114,29.94305352
-88.69951241,31.7780792,29.99263732
-88.70182036,31.77494537,59.96189253
-88.70161349,31.77345076,29.96925521
-88.69829376,31.77148869,0
-88.67944761,31.75344912,29.98074998
-88.67814808,31.74845991,59.64117633
-88.67594296,31.74408696,0
-88.67173078,31.73216539,29.89928763
-88.70826271,31.83125581,29.89928763
-88.70990967,31.8300412,59.8609524
-88.71491602,31.82252308,59.96624314
-88.71072283,31.81856551,0
-88.69500951,31.78394962,29.98953336
-88.69177482,31.89806185,29.98953336
-88.69218615,31.89453849,0
-88.69257926,31.89290962,0
-88.69175017,31.88630884,29.99251055
-88.69373037,31.88590877,29.99251055
-88.69540975,31.88557711,59.98151143
-88.69479397,31.88395009,29.98900088
-88.69335305,31.88262167,29.98900088
-88.69144934,31.88257589,0
-88.68971769,31.88222626,29.9711603
-88.68809302,31.88113475,29.9711603
-88.6850783,31.88312133,0
-88.68322832,31.88393756,0
-88.67749563,31.88261547,29.91787457
-88.6749781,31.87961245,59.86192342
-88.67599958,31.87822791,29.94404885
-88.67979237,31.87810568,0
-88.70637169,31.83184251,29.98520486
-88.71053924,31.98011018,59.88018126
-88.70877772,31.97928061,29.8949764
-88.7058077,31.97661997,0
-88.69408161,31.94430461,29.9933043
-88.69328336,31.9406621,59.98902153
-88.69258952,31.93908381,29.99571723
-88.68866153,31.9383114,0
-88.6772814,31.92815603,29.9030961
-88.67980933,31.92501967,59.89184777
-88.68108725,31.92387343,29.98875168
-88.68375239,31.92143154,0
-88.69300646,31.89982758,29.90791878
-88.71680909,31.9987962,29.90791878
-88.71614896,31.99501672,0
-88.7161812,31.99325738,0
-88.71382401,31.98242009,29.69136912
-89.19368899,31.24369529,29.69136912
-89.19427404,31.24720302,0
-89.19581974,31.24821389,0
-89.23555677,31.27625633,29.628415
-89.24159984,31.28000238,59.94856131
-89.24204671,31.28493733,0
-89.24343044,31.29546611,29.98610102
-89.24415031,31.29704458,29.98610102
-89.2475935,31.29757603,0
-89.24908364,31.29618978,0
-89.25079821,31.29540931,29.97754969
-89.25277902,31.29787299,59.96974288
-89.25224488,31.29964118,29.99219319
-89.25366571,31.30281999,0
-89.25760889,31.30351556,29.99915594
-89.25965803,31.3035465,29.99915594
-89.26315632,31.30540217,29.84002458
-89.26359301,31.30688269,29.84002458
-89.26212651,31.30793677,59.77482174
-89.25822602,31.3090391,59.77586686
-89.25737657,31.3105098,29.8410697
-89.25775365,31.31398471,0
-89.28051644,31.34608837,29.99919046
-89.28043582,31.34784859,29.99919046
-89.28181057,31.35093584,0
-89.28231201,31.35255042,0
-89.27814862,31.38210892,29.98958518
-89.27950812,31.38337633,29.98958518
-89.28007798,31.38668353,0
-89.28084982,31.38816701,29.98729489
-89.2844065,31.38959186,59.96468198
-89.28407148,31.39089147,29.97738709
-89.2810311,31.39261936,0
-89.29897422,31.43545611,29.99651376
-89.29985478,31.438579,59.97575303
-89.30126884,31.43987943,29.97923927
-89.30106666,31.44150653,29.99445069
-89.30163822,31.44853128,59.97484133
-89.30035981,31.45355994,59.9563733
-89.29770748,31.45644864,59.88683915
-89.29799469,31.46131388,0
-89.30887976,31.47352663,29.98629382
-89.31048337,31.47454752,29.98629382
-89.3128878,31.47768606,0
-89.31265104,31.47881774,0
-89.30726143,31.49916312,29.99444602
-89.30834595,31.50063171,29.99444602
-89.3096376,31.50399058,0
-89.31040086,31.50560025,0
-89.30598839,31.51393242,29.98783291
-89.30770108,31.51917773,59.9638626
-89.30760686,31.52400648,0
-89.3104617,31.52628908,29.94030828
-89.30878378,31.52741972,29.94030828
-89.3049696,31.52848065,0
-89.30461904,31.53019159,0
-89.3044179,31.53614785,29.83978537
-89.30569981,31.53725728,29.83978537
-89.30866375,31.53537677,0
-89.31052827,31.53583012,0
-89.31920691,31.55887907,29.97685243
-89.32059041,31.5641301,59.9788463
-89.31992887,31.56949944,0
-89.31821715,31.57986635,29.99850452
-89.31957205,31.58498261,89.93043239
-89.32310942,31.58923972,0
-89.32708838,31.62042583,29.98156201
-89.32584172,31.62369539,59.95977286
-89.32454695,31.62491334,59.96928967
-89.32255935,31.62436845,59.95014703
-89.3206401,31.62348342,59.95014703
-89.31890636,31.62406509,29.9590682
-89.31934199,31.62705664,0
-89.32135868,31.62695169,29.98090371
-89.32467997,31.62902512,59.95588057
-89.32510234,31.63053107,56.25080865
-88.71559113,32.00192459,26.27583179
-88.71426649,32.00332256,0
-88.71258125,32.00457205,0
-88.71958802,32.01756527,29.92116697
-88.72231183,32.01279281,59.8957341
-88.72696403,32.00950038,0
-88.73528854,32.02150237,29.95381191
-88.59594991,30.41632472,29.95381191
-88.59272022,30.4186017,0
-88.59101661,30.41947057,0
-88.58047084,30.42399127,29.85614696
-88.69232773,31.0254302,29.85614696
-88.69099025,31.02206473,0
-88.69009321,31.02062044,0
-88.69487094,31.0199732,29.96608301
-88.69865907,31.02093945,59.95753273
-88.70069779,31.02071929,29.99144973
-88.70478627,31.0208999,0
-88.70775633,31.01886692,29.99361274
-88.70862797,31.01723155,29.99361274
-88.70940777,31.01397355,0
-88.71014322,31.01233998,0
-88.72731826,30.98815976,29.98283408
-88.72885124,30.98281668,89.81679536
-88.63506205,31.05634519,0
-88.6361266,31.05478129,29.99193346
-88.63810947,31.05439398,29.99193346
-88.64144249,31.056268,0
-88.64318241,31.05580354,0
-88.69271968,31.02715715,29.75858296
-88.57890099,31.07517819,29.75858296
-88.58166577,31.07250822,0
-88.58354612,31.07213253,0
-88.58786152,31.06692174,29.98893907
-88.58927433,31.0681493,29.98893907
-88.58931556,31.06990798,59.9816917
-88.59094096,31.07310861,59.98693738
-88.59259299,31.068379,0
-88.59746912,31.06800293,29.98979837
-88.59952207,31.06855614,29.98979837
-88.60346217,31.06914644,0
-88.60533419,31.06828416,0
-88.63175104,31.0588229,29.75029191
-88.5379292,31.126555,29.75029191
-88.53892164,31.12501851,59.61513326
-88.54140223,31.12082993,59.8640382
-88.54355778,31.11730377,0
-88.54737841,31.11817942,29.92864115
-88.54710379,31.11521335,59.83239923
-88.54658272,31.11373105,29.90375808
-88.54975757,31.11165404,0
-88.5780096,31.07687097,29.47248499
-88.53712393,31.19621224,29.47248499
-88.53624551,31.19328896,0
-88.53768679,31.19208091,0
-88.53891709,31.1844521,29.97422507
-88.53988143,31.18296105,29.97422507
-88.54164169,31.17969225,0
-88.5410237,31.17807579,0
-88.53947731,31.12760749,29.96951539
-88.54411019,31.23927609,29.96951539
-88.54607581,31.23863901,0
-88.54739534,31.23997634,0
-88.54083767,31.21243884,29.88291944
-88.54321816,31.2095884,59.86652715
-88.54473153,31.20841549,29.9836077
-88.54881752,31.20860091,0
-88.55022708,31.20299969,29.95953846
-88.54708205,31.19870728,59.9054199
-88.5412307,31.19706473,0
-88.53902508,31.19695968,29.9446013
-88.55158214,31.30487928,29.9446013
-88.54870895,31.30227073,0
-88.54686674,31.30140885,0
-88.54239967,31.29768267,29.91440332
-88.54119281,31.29634397,29.91440332
-88.54077928,31.29339897,0
-88.5425941,31.29259233,0
-88.54298842,31.27616881,29.96901372
-88.54518318,31.27356233,59.85705566
-88.5451335,31.27180377,29.88804194
-88.5485411,31.27015695,0
-88.54947426,31.26877446,29.98873843
-88.54846196,31.26540367,59.96934778
-88.54768922,31.26365382,29.98060934
-88.54645416,31.26069165,0
-88.54583401,31.24059053,29.95575758
-88.55419069,31.37077478,29.95575758
-88.55691002,31.36773774,0
-88.55703054,31.36624779,0
-88.55081665,31.34981428,29.99517334
-88.55046166,31.3463003,59.88930351
-88.55000043,31.34454674,29.89413017
-88.5515012,31.34145958,0
-88.54974278,31.31112616,29.63609703
-88.55233722,31.30825312,59.26591688
-88.55253798,31.30649155,59.38281254
-88.53821217,31.42808043,29.75299268
-88.53665199,31.42724215,29.75299268
-88.53698474,31.42571358,0
-88.53879775,31.42528587,0
-88.55266074,31.37210782,29.91579858
-88.54292508,31.48454085,29.91579858
-88.54232095,31.48172454,0
-88.5437846,31.48047101,0
-88.53367545,31.44447208,29.73357061
-88.53659224,31.43970104,59.94938802
-88.53963317,31.43777911,0
-88.53989335,31.43181302,29.98488448
-88.54185372,31.42881248,59.90413749
-88.54026008,31.42786123,59.81508322
-88.71376181,31.98422494,29.89583021
-88.71408775,31.98597944,0
-88.71441672,31.98773391,0
-88.71644098,31.99839528,29.96329066
-88.60759672,30.38113011,29.96329066
-88.60706126,30.38465541,0
-88.60665602,30.38641975,0
-88.6259122,30.47316305,29.87634873
-88.6279025,30.47784509,89.35894915
-88.62607192,30.48051594,59.64142502
-88.62727131,30.48198061,29.9409245
-88.62877999,30.48299932,59.60041898
-88.63050575,30.48404056,59.29456161
-88.63224369,30.48518447,59.29456161
-88.63412579,30.48560298,29.63506713
-88.63772615,30.48374435,0
-88.64785975,30.47779739,29.6577439
-88.65485152,30.47300831,59.96471966
-88.66079392,30.47332071,0
-88.66977935,30.47799411,29.90240175
-88.67412021,30.48111679,59.51167786
-88.67606029,30.4852781,0
-88.67552126,30.48786533,29.87622355
-88.67724173,30.48856497,29.87622355
-88.6806218,30.49066095,0
-88.68265776,30.4909221,0
-88.68402624,30.49183112,29.43215182
-88.68545023,30.49518051,59.2887351
-88.68491575,30.49681138,29.85658328
-88.68245956,30.49756487,0
-88.67958027,30.50228187,29.88484708
-88.67888775,30.50555032,59.71673138
-88.67997821,30.50716023,29.8318843
-88.6802885,30.51074828,0
-88.68186347,30.51403775,29.47929879
-88.60810378,30.43302197,29.47929879
-88.60584275,30.43609753,0
-88.60457318,30.43741236,0
-88.61121707,30.45898388,29.67210748
-88.60806461,30.45917616,59.60522906
-88.60635726,30.45985041,59.75333457
-88.60481454,30.46103868,59.63890849
-88.60347219,30.46238146,59.63890849
-88.60295507,30.46414716,59.81818286
-88.60293628,30.46590672,29.99948737
-88.60274492,30.46766841,29.99948737
-88.60267776,30.46956391,0
-88.60300606,30.47118388,0
-88.60801196,30.49399354,29.17907587
-88.56202494,30.37248009,29.17907587
-88.5626696,30.37572046,0
-88.5637964,30.37721373,0
-88.55888911,30.44167431,29.82174425
