x,y,Meander length (m)
-86.21792645,35.22195821,722.4969547
-86.21777661,36.3753353,1970.11564
-86.21748632,38.02478242,4201.693005
-86.21736126,32.56925255,960.8832229
-86.21722314,33.58172925,2668.630127
-86.21667458,34.4039526,3360.309416
-86.21627681,33.52664274,2151.670068
-86.2162048,37.20840951,3472.986635
-86.21594554,32.4734889,5619.392338
-86.2157878,38.02379774,4201.693005
-86.21565425,33.59315565,2778.966914
-86.21561301,32.56816279,808.7181216
-86.21502486,32.52558824,2578.223203
-86.21487104,34.40484464,3360.309416
-86.21476428,37.20691268,3472.986635
-86.21402669,32.56683225,808.7181216
-86.21373062,33.57710731,2865.230269
-86.21363567,34.45079955,3537.664028
-86.21326775,34.40595979,3360.309416
-86.21314005,35.22537162,1193.865529
-86.21297601,33.57358502,2865.230269
-86.21273339,33.57182473,2865.230269
-86.21263085,33.57006533,2865.230269
-86.21257529,37.20392356,3472.986635
-86.21219915,33.56302759,1735.306221
-86.21201668,32.47250817,5619.392338
-86.21199446,32.46912524,5619.392338
-86.21187148,34.40727104,3360.309416
-86.21170788,38.02177582,4201.693005
-86.21155985,33.53022412,722.496115
-86.21146255,33.59427444,2778.966914
-86.21137677,34.4536978,3537.664028
-86.21126963,32.5291988,2252.152921
-86.21110045,37.20249136,3472.986635
-86.21099383,32.46411244,5619.392338
-86.20981919,36.37069424,2570.100265
-86.20969811,32.46261588,5619.392338
-86.20967366,33.55997562,1739.825853
-86.20946294,34.4569319,3829.599361
-86.20915727,37.20210445,3472.986635
-86.20840007,32.46138992,5619.392338
-86.20825679,36.35986573,1384.442732
-86.20783101,35.22960194,1625.702855
-86.20755972,36.35810316,1384.442732
-86.20702084,37.20274175,3472.986635
-86.20696494,34.46205594,3829.599361
-86.20639638,36.34565452,1524.004268
-86.2063843,36.34213853,1524.004268
-86.20626979,36.34024458,1524.004268
-86.20609749,33.68217649,1026.218984
-86.20589266,36.34916709,1206.753312
-86.20581017,33.55835991,1740.72978
-86.2057287,33.68406812,1026.218984
-86.20562103,32.55966212,824.2384498
-86.20553317,32.45853031,5619.392338
-86.20541416,38.01905412,4201.693005
-86.20518038,33.68054716,1636.756587
-86.20489828,36.33347408,979.3820877
-86.20456434,33.68933677,2273.340663
-86.20425352,33.53426853,1680.20846
-86.20404104,33.55744662,1740.72978
-86.2038577,34.46480063,3829.599361
-86.20376181,33.69095502,2750.918973
-86.20373169,35.22449858,769.1887442
-86.20371091,32.5588472,2262.839231
-86.20354918,37.20497192,2634.539835
-86.20350051,34.41296309,2859.251608
-86.20337198,35.21922137,4156.13133
-86.20333621,35.22625426,769.1887442
-86.20269711,32.54267576,2638.784154
-86.20227457,33.55624832,1740.72978
-86.20202294,32.45214846,5518.565185
-86.20132831,38.01762948,4201.693005
-86.20098505,36.3291207,983.2814424
-86.20068102,33.53627486,2661.6
-86.20057253,35.21337161,4156.13133
-86.19976276,34.41468406,2775.741974
-86.19951565,32.54547773,2638.784154
-86.1994754,37.20657598,2634.539835
-86.1992851,38.01694865,4201.693005
-86.19825519,33.60508832,1986.555324
-86.19820058,32.54677141,2638.784154
-86.19768305,34.46970568,6501.314863
-86.19763689,34.41510171,2775.741974
-86.19722467,33.61300406,2071.172325
-86.19693671,32.5480515,2638.784154
-86.1965081,33.60426165,1965.401074
-86.19648113,34.47105047,6501.314863
-86.19627906,35.21423971,4156.13133
-86.19614554,33.55502741,1859.379226
-86.19577995,37.20543322,2634.539835
-86.19552535,33.67403606,1610.293089
-86.19531027,32.55128853,2550.559388
-86.19493574,33.60296169,1965.401074
-86.19489629,36.32380595,1163.230992
-86.19485715,38.01557552,4201.693005
-86.19467543,33.59154174,1939.737337
-86.19437032,37.20204344,2634.539835
-86.19413447,35.21445346,4156.13133
-86.19389136,34.41420955,2775.741974
-86.19378378,37.20028174,1634.308384
-86.19356864,32.44097196,1036.180383
-86.19344868,33.60176689,1965.401074
-86.19333041,33.6144661,1687.518612
-86.19322403,32.43666683,1736.023558
-86.19305808,33.53951023,2661.6
-86.19292133,34.47549088,6501.314863
-86.19281396,38.01490359,4201.693005
-86.19219351,34.47724456,6501.314863
-86.19206565,33.69793197,484.3546344
-86.19201974,35.21450505,4156.13133
-86.19189163,37.19702385,1634.308384
-86.19167667,33.60108249,1965.401074
-86.19147194,33.54097723,2661.6
-86.19129766,34.47899712,6501.314863
-86.1910187,34.41149601,3082.075279
-86.1907716,38.01415953,4201.693005
-86.19037788,35.21324719,4156.13133
-86.19028849,32.43186697,1736.023558
-86.19004722,33.6715471,1474.95382
-86.18995675,33.69844513,545.940053
-86.18984056,34.41000025,3143.34194
-86.18963767,37.19389867,3633.792192
-86.18958381,36.3204164,583.0740639
-86.18905014,33.54772582,2661.6
-86.18886723,33.59033131,1320.035807
-86.18867001,37.19226954,4033.688954
-86.18839627,34.40857845,3143.34194
-86.18824938,33.55272624,2127.083963
-86.18816063,34.48357544,6501.314863
-86.18781235,33.59939766,1905.559752
-86.18758806,36.31950133,430.3033893
-86.1869688,34.48519074,6501.314863
-86.18692238,33.59086871,1320.035807
-86.18677329,34.40763702,3143.34194
-86.18668847,37.18901095,4033.688954
-86.1864105,35.21225708,1685.958041
-86.18631475,33.55226258,2637.408523
-86.18605808,32.44337009,2070.097208
-86.18518047,33.59159682,1320.035807
-86.18499178,38.01145186,4225.704343
-86.18462536,33.59676114,1546.511825
-86.18410389,35.21219518,1685.958041
-86.18396071,36.36470565,2798.383423
-86.18367261,36.36118778,3176.402612
-86.18340656,34.4897661,6501.314863
-86.1833661,36.35577661,3176.402612
-86.18329856,36.35766933,3176.402612
-86.18323156,36.35036661,3176.402612
-86.1831393,32.44852551,5518.565185
-86.18303416,34.40613135,3143.34194
-86.18294939,38.01072569,4345.761032
-86.18282146,33.61432755,1219.816434
-86.18278846,33.5540432,2631.360654
-86.1817862,37.18537164,4033.688954
-86.18170158,33.69851312,2790.062768
-86.18124031,34.49299804,6501.314863
-86.18073713,38.00991461,4345.761032
-86.18046963,36.34182839,1315.797938
-86.17991884,34.49447712,6417.063562
-86.17976557,37.18469965,4033.688954
-86.17942696,33.66536213,2586.782533
-86.17939139,32.4380659,2984.383245
-86.17893544,36.33830195,1315.797938
-86.17864122,34.40474279,3143.34194
-86.17852344,38.0092348,4345.761032
-86.17799508,33.69682,2790.062768
-86.17783492,36.37302452,1386.298712
-86.17773661,33.66413332,2768.104444
-86.17763803,32.43927227,2984.383245
-86.17708421,36.33315057,767.2276472
-86.17667003,33.6150624,2406.702486
-86.17660894,35.20890921,1468.215458
-86.17651818,34.40488827,2768.491601
-86.17647957,38.00865271,4345.761032
-86.17608533,33.55751625,2631.360654
-86.17572166,32.43944918,2984.383245
-86.17536992,37.18487646,4033.688954
-86.1751199,35.20753573,1468.215458
-86.17471259,34.40594383,2768.491601
-86.17426497,38.00806165,4345.761032
-86.17383446,33.65801944,3130.748266
-86.17379095,34.49957601,6396.000737
-86.17361653,35.20628116,1468.215458
-86.17323147,34.40719274,2768.491601
-86.17309673,33.61673415,2406.702486
-86.17299802,33.65639042,3130.748266
-86.17233595,33.56547323,3104.406325
-86.17214811,34.50048471,6396.000737
-86.17174974,34.40849934,2768.491601
-86.17135666,33.68600696,2414.511472
-86.17132241,36.37218233,810.4225888
-86.17128494,33.56384275,3104.406325
-86.17115624,33.68424691,2414.511472
-86.17098754,33.55856453,3104.406325
-86.17079943,37.18558627,2661.212076
-86.17055495,33.67720804,2413.914503
-86.1703406,34.50151852,6396.000737
-86.1701615,33.61930298,2406.702486
-86.16996047,33.65149977,2400.260018
-86.16960154,34.41338154,2768.491601
-86.16949267,35.20668575,663.6953541
-86.16941291,33.6209214,2406.702486
-86.16911007,34.4151367,6286.871212
-86.16896241,33.64986963,939.2835226
-86.16768432,36.37025125,763.5815498
-86.16750887,33.64674828,2884.660723
-86.16624311,33.67352632,2413.914503
-86.16606581,33.62928663,1257.11953
-86.1655899,33.63104215,854.2822546
-86.16548728,34.50518999,6396.000737
-86.16538548,38.00758953,4345.761032
-86.16530005,33.63618107,3208.890256
-86.16526672,34.42145917,6990.547134
-86.16507238,33.63279738,1325.203855
-86.16497047,33.63442012,3208.890256
-86.16454044,36.36348961,2340.030776
-86.1639204,34.50632635,6396.000737
-86.1636836,32.43674478,1388.893483
-86.16290336,36.36023271,2340.030776
-86.1623744,33.67201588,5658.9605
-86.16139741,37.17085191,1276.423254
-86.16116756,37.16922778,3234.74153
-86.16093482,38.00831492,4345.761032
-86.1606349,35.20271137,843.6677116
-86.16035684,37.1836569,1043.624768
-86.160332,37.17246687,1276.423254
-86.16015361,36.35548048,2220.747125
-86.15917921,36.35385091,2220.747125
-86.15901893,37.18219257,1043.624768
-86.15899395,35.21269962,1213.737123
-86.15893841,37.16608415,3234.74153
-86.15870788,38.00881531,4345.761032
-86.15850108,35.20281507,781.9618333
-86.15837269,33.56776014,2280.0001
-86.15812028,35.21431657,1341.517039
-86.15791048,35.20931079,1085.957207
-86.15733402,34.51133468,6396.000737
-86.15699848,35.20592314,483.663985
-86.15665139,38.00935035,4345.761032
-86.15659709,34.43129418,6990.547134
-86.156273,33.56763375,1190.355736
-86.15527231,34.4327261,6990.547134
-86.15506865,32.43433286,1388.893483
-86.15492915,32.42762047,1147.612767
-86.15412734,33.67151391,4166.118672
-86.15400762,33.56792751,972.4268629
-86.15320253,32.42458691,1442.497874
-86.15285374,35.22207935,639.0635571
-86.15237578,37.18187481,2313.205068
-86.15219265,38.01076031,2930.660473
-86.15185018,36.3483089,1064.24617
-86.15086993,35.22265154,360.6981772
-86.15067386,37.16685449,3234.74153
-86.15038726,33.67340751,4166.118672
-86.1501347,38.01141239,2223.110193
-86.14999047,37.17256079,3234.74153
-86.1498546,37.1846853,1698.847427
-86.14929976,34.43354397,6990.547134
-86.14903917,37.16819484,3234.74153
-86.14826903,35.23074836,1060.482065
-86.14815257,37.18576556,1698.847427
-86.14781811,34.5150886,4154.720622
-86.14774539,35.22722814,744.0427812
-86.14734074,36.34794453,1167.331029
-86.14722121,33.56561842,5110.722822
-86.1464505,37.18684579,1698.847427
-86.14564734,35.23344032,1123.580347
-86.14549932,33.56542616,5110.722822
-86.14516781,36.34792772,1527.721294
-86.14457781,37.18806538,1698.847427
-86.14191326,34.51722236,4154.720622
-86.14154816,32.42679389,1977.521459
-86.1414547,35.25140137,1953.647206
-86.14123256,38.01286183,2223.110193
-86.140877,33.712044,2503.459457
-86.14060815,33.57085791,5110.722822
-86.14050802,37.18928885,1698.847427
-86.14034383,34.51855317,4154.720622
-86.13975234,34.43993143,1533.748704
-86.13935109,31.23070951,1131.541014
-86.13892428,33.89749332,1600.764813
-86.13864293,36.34843079,2068.30669
-86.13830833,37.18952655,1698.847427
-86.13814385,31.23382318,1037.831046
-86.1380238,35.25348998,1953.647206
-86.13765437,33.7145987,842.2222963
-86.13737472,35.2290482,2951.222891
-86.13678326,38.01342409,2332.91145
-86.13670584,31.22568433,3320.44602
-86.13640071,32.42987629,1977.521459
-86.13633343,35.22755301,2951.222891
-86.13594006,37.18972563,1705.506121
-86.13525229,34.44376836,5174.365396
-86.13491933,33.56977927,5110.722822
-86.1348206,35.23362851,1420.88731
-86.13467723,35.22643212,2951.222891
-86.13435067,31.22282643,3320.44602
-86.13416728,32.42985322,1977.521459
-86.13413048,36.34834408,2068.30669
-86.13404611,35.25479425,1953.647206
-86.13400952,35.2427309,1489.187953
-86.13374316,37.18971731,1738.799593
-86.13345931,31.22133173,3320.44602
-86.13339867,30.40119532,1828.92795
-86.13259711,31.23756628,3366.154518
-86.13243833,33.56668818,5110.722822
-86.13220281,35.24023707,1014.977424
-86.13209298,32.42987374,1813.969835
-86.1320413,34.52890999,5174.365396
-86.13196079,36.34803471,1383.161676
-86.13173798,35.24283828,1489.187953
-86.13151457,33.56505826,5110.722822
-86.13098086,31.20534528,1928.419057
-86.13089773,33.71279671,3350.149907
-86.13032941,32.43076546,1813.969835
-86.13013198,33.56369567,5110.722822
-86.12996593,32.42431131,604.8952332
-86.12995869,32.42284989,703.808411
-86.12991132,35.25597464,826.594722
-86.12984537,31.20669098,1928.419057
-86.12913135,34.44305759,5174.365396
-86.1288825,32.43190832,1813.969835
-86.12852402,32.42130902,723.5910466
-86.12846473,32.42557827,641.6235339
-86.12791733,34.53672606,4807.61104
-86.12779398,36.34693672,1383.161676
-86.1277575,31.24430034,3366.154518
-86.12758464,34.44190129,5174.365396
-86.12750163,37.18871965,1738.799593
-86.12740397,34.53848085,4807.61104
-86.1273005,30.40214086,1435.291067
-86.12725059,33.56096965,1895.685588
-86.12723007,31.20799956,1928.419057
-86.1271165,32.4330443,1813.969835
-86.1269217,32.4201443,877.1433893
-86.12679228,31.23963823,3366.154518
-86.12664889,31.24266878,3366.154518
-86.12613488,31.24603064,3366.154518
-86.12598083,31.21762704,1754.217938
-86.12588842,31.21234829,1754.217938
-86.12582576,37.18749583,1738.799593
-86.12575031,31.24103864,3366.154518
-86.12545889,36.34647566,1383.161676
-86.1253299,38.01382613,2798.611262
-86.12517478,32.41932573,907.8538579
-86.12513761,32.43309114,1700.571385
-86.12509396,33.71044122,3350.149907
-86.12434357,32.43160622,1020.18069
-86.12387882,33.55881731,1895.685588
-86.12344254,31.20892503,937.6694463
-86.12286369,34.54656429,2013.02814
-86.12182478,35.25793029,1379.400621
-86.12177881,33.55875089,1895.685588
-86.12170245,31.20930757,739.5195243
-86.12137097,34.54993521,2013.02814
-86.12105638,33.899721,2966.030927
-86.12089021,38.01356899,2798.611262
-86.12073996,33.71092824,3350.149907
-86.12061182,35.26449852,1311.08297
-86.12047115,34.55155192,2013.02814
-86.12033283,35.26607312,1311.08297
-86.11983676,31.18794641,1872.68034
-86.11975497,35.26301355,1125.79568
-86.11967564,33.55899493,787.4414375
-86.11938801,32.42383187,499.2520288
-86.11889173,35.26760578,1311.08297
-86.11879504,33.71946432,1081.175361
-86.11872872,31.18455541,1188.281789
-86.11867121,38.01337084,2798.611262
-86.11831174,34.55478272,2333.356201
-86.11788657,31.19679492,757.8074712
-86.11777857,35.2690764,484.3549688
-86.11769203,32.42302438,523.1074655
-86.11719275,31.25451373,423.0813256
-86.11685234,32.41788749,642.3846487
-86.11652653,31.25613318,480.0239993
-86.11646443,33.5569698,2471.913796
-86.11640006,32.41612527,668.8944616
-86.11630822,37.17760913,2831.796611
-86.11619358,31.25789026,1206.800948
-86.11612423,34.5575624,2333.356201
-86.11604089,31.2597839,1497.511727
-86.11586847,33.90252475,888.1755936
-86.11577176,31.28075901,1330.998932
-86.11571182,31.28251795,1293.487721
-86.11551819,35.28969904,2673.942289
-86.11528209,31.26681612,1153.249672
-86.11499541,32.41512313,668.8944616
-86.11475729,31.28589475,1105.931665
-86.11428283,37.17741373,2831.796611
-86.11424739,31.19873501,1033.92148
-86.11423919,38.01248134,1358.972384
-86.11414533,31.27574041,1275.818668
-86.1140272,34.5579633,2333.356201
-86.11393577,33.72511147,2148.430374
-86.11349177,31.19534639,1585.555952
-86.1132556,33.55261767,2471.913796
-86.11258411,33.72640049,2148.430374
-86.11252669,34.52989696,11593.06466
-86.11249659,33.5509978,2471.913796
-86.11234994,31.19960613,1033.92148
-86.11226288,30.40736854,1210.097769
-86.11215779,37.17995776,2831.796611
-86.11202427,38.01194963,1358.972384
-86.11189537,34.55855973,2333.356201
-86.1117848,37.18171267,2831.796611
-86.11089273,31.29228292,613.1331609
-86.11083221,33.89202686,9762.202682
-86.11077682,37.18724863,2935.097958
-86.11072108,33.54976747,2471.913796
-86.11045592,31.20010733,998.4689583
-86.109959,37.18877484,2935.097958
-86.10993971,33.89540241,9762.202682
-86.10980815,38.01151958,1358.972384
-86.10951445,33.72860477,2148.430374
-86.1094012,32.41732627,483.7356207
-86.10928464,37.20014523,1774.273758
-86.10913153,33.88159801,9762.202682
-86.10911384,34.52806856,3210.078157
-86.10868113,33.89891059,9762.202682
-86.10847306,35.28632017,3200.585572
-86.10818659,35.29739951,4416.169316
-86.10804721,30.40730501,1384.034736
-86.10768141,37.20711167,1058.265258
-86.10761976,33.88036053,9762.202682
-86.10759281,38.01102769,1936.227904
-86.10748044,32.41798382,705.7762686
-86.10726535,37.19938189,1774.273758
-86.10718879,34.52467285,1812.91374
-86.10704359,33.55019196,1262.901872
-86.10694132,31.29477274,967.5573398
-86.10675469,37.21020364,1241.663144
-86.10646528,34.52304436,1812.91374
-86.10630815,34.56119721,4322.662069
-86.10618019,37.19107016,2935.097958
-86.10614892,37.2204748,2268.741469
-86.10604618,35.29701403,4416.169316
-86.10585539,33.87950178,9762.202682
-86.10576598,36.34369074,3363.387524
-86.10558497,33.55316162,1262.901872
-86.10539174,34.52154857,1916.36031
-86.10524382,32.4183159,872.3067545
-86.10510015,35.27804503,931.8755971
-86.10449016,37.19221477,2935.097958
-86.10434721,31.30910011,2436.047502
-86.10425188,37.19693442,1774.273758
-86.10413303,34.52005142,2433.59316
-86.10408089,31.17488144,800.0777295
-86.10397181,35.27965968,916.5682394
-86.10377635,31.31437416,2436.047502
-86.10376899,36.34291851,3363.387524
-86.10349366,37.19530619,1774.273758
-86.10340639,31.30746954,732.1281534
-86.10333623,38.00978505,4245.249983
-86.10325225,33.87654999,9762.202682
-86.10316992,32.41832306,872.3067545
-86.10309444,31.31599341,2436.047502
-86.1029319,37.22277604,2268.741469
-86.1028457,34.50191625,4991.978137
-86.10271201,31.10297151,1395.416123
-86.10269771,34.50367363,4991.978137
-86.10254983,31.3040802,874.3548963
-86.10238734,31.09958579,690.8082576
-86.1022096,34.50028838,4991.978137
-86.10211426,31.12732822,805.5034508
-86.10202017,33.87505294,9762.202682
-86.10196253,30.4067103,1500.002224
-86.10181041,34.50718405,4565.58064
-86.10151625,34.5171916,2433.59316
-86.10129373,38.00913857,4245.249983
-86.10118,34.50893787,2433.59316
-86.1009745,34.4986561,4991.978137
-86.10091681,31.13056797,3263.098188
-86.10083186,31.10620653,1395.416123
-86.10070828,34.51069287,2433.59316
-86.10066893,31.13394066,3263.098188
-86.100606,31.12393425,845.3763113
-86.10053231,31.14619228,2886.244129
-86.10046055,31.09153325,905.3632253
-86.10031934,31.17317703,851.9833976
-86.10026142,31.13218745,3263.098188
-86.10020561,33.55103535,2201.534015
-86.09993617,30.40631091,1500.002224
-86.0997697,34.51244442,2433.59316
-86.09965698,33.73535286,4386.449915
-86.09951339,31.10762804,2314.804819
-86.09947066,31.1224376,1695.014152
-86.0992515,38.00847404,4245.249983
-86.09918579,34.51406331,2433.59316
-86.0990273,32.41781541,872.3067545
-86.09877171,31.13934993,3263.098188
-86.09874076,31.09046018,905.3632253
-86.09867005,33.54953602,2201.534015
-86.09845748,35.2970118,4416.169316
-86.09822657,31.1127026,2544.651994
-86.09811027,34.56329215,4322.662069
-86.09781297,33.7363508,3003.100945
-86.09771307,34.49403298,4991.978137
-86.09769958,31.1174177,2544.651994
-86.0975289,31.0669244,1133.679695
-86.09743527,36.3413563,4188.689374
-86.09736603,31.34802733,1654.970359
-86.09721107,38.00766528,4245.249983
-86.09714053,31.14433698,3047.753011
-86.09704815,36.29281593,7647.481167
-86.09695371,32.41779283,1058.804414
-86.09690297,36.29105687,7647.481167
-86.09684129,31.11391997,2544.651994
-86.09677655,36.29457183,7647.481167
-86.09664567,31.17217687,2574.292876
-86.09642708,31.16734832,2574.292876
-86.09637627,31.3371937,1406.862115
-86.09618358,36.29632531,7647.481167
-86.0960591,31.16575263,2574.292876
-86.0960095,31.34476979,1642.831183
-86.09596678,33.8636289,9762.202682
-86.09585459,31.07305887,1895.523533
-86.09578279,35.2962164,4416.169316
-86.09572858,31.14112859,3263.098188
-86.0954078,31.16882987,2574.292876
-86.09527584,31.07639317,1895.523533
-86.0951709,38.00683846,4245.249983
-86.09499944,34.48914331,4991.978137
-86.09482136,31.08917497,781.7850359
-86.09459696,31.15258372,2886.244129
-86.09442288,31.15434188,728.3421011
-86.09407479,36.2995548,7647.481167
-86.09405543,31.31721111,3636.009471
-86.09397539,31.07778254,1895.523533
-86.09348911,31.06384823,3293.683698
-86.09331961,35.29702749,4067.127725
-86.09313178,38.00593051,4245.249983
-86.09300583,31.32255389,3636.009471
-86.09295705,32.41864686,1096.103946
-86.09287266,35.29878238,2321.919771
-86.09280628,31.36142699,1383.704168
-86.09268993,31.14793274,2886.244129
-86.09262836,37.22194579,432.4930521
-86.09249798,35.30053781,2321.919771
-86.0923989,31.07203128,1558.081026
-86.09224543,31.07891624,1734.380273
-86.09216658,31.33443927,1131.124343
-86.09208715,33.86246867,9882.656987
-86.09191025,31.06896196,1558.081026
-86.09185693,33.54594171,2040.960987
-86.09129547,31.05755307,3293.683698
-86.09109316,38.00498647,4245.249983
-86.09085888,31.32754605,3636.009471
-86.09054312,35.31431852,2765.51399
-86.09024254,31.0844871,925.6167349
-86.09009278,33.54469314,1238.095846
-86.08995352,31.05429546,2433.816215
-86.08992444,31.08596455,925.6167349
-86.08983973,31.32916283,300.9588866
-86.08966937,33.73865268,1157.074138
-86.08962638,36.27599143,7647.481167
-86.08956754,31.33254424,1131.124343
-86.08934135,34.46962282,4991.978137
-86.08931447,34.47138109,4991.978137
-86.08926543,31.3693527,1839.907349
-86.08918338,34.47313859,4991.978137
-86.08896296,31.0526644,2433.816215
-86.08884492,35.31566724,2765.51399
-86.08864059,30.4018652,1359.182357
-86.0879274,36.27273302,7647.481167
-86.0877708,34.48029721,4991.978137
-86.08773516,34.4651335,4807.61104
-86.08741136,36.30653594,7140.993588
-86.08735919,38.00298378,4245.249983
-86.08675229,31.3726189,947.178012
-86.08640439,36.34128149,4188.689374
-86.08567076,34.56446208,4322.662069
-86.08559596,33.86291542,10484.92851
-86.08529144,34.46457996,4807.61104
-86.08465757,36.26824552,7647.481167
-86.08423158,36.34127259,4188.689374
-86.083971,38.00066824,4245.249983
-86.08371522,34.56386127,3695.261187
-86.08290171,31.03666302,2997.085638
-86.08281785,31.37170794,871.1574465
-86.08239796,35.31669146,1597.149109
-86.08192601,36.30984215,7140.993588
-86.08188828,36.34154824,4188.689374
-86.08178503,32.41601307,420.0001082
-86.08159656,34.56322699,558.2567786
-86.0815434,36.26551708,7647.481167
-86.08122685,37.2224474,2383.822278
-86.08107451,33.54192079,2132.694106
-86.0809306,31.37243838,833.1471637
-86.08026253,36.31111492,7140.993588
-86.07943901,33.74439399,917.5695537
-86.07941192,33.54330641,2132.694106
-86.07926544,33.86349444,10484.92851
-86.07910224,32.41315197,356.1797692
-86.07905236,37.99670933,1215.248717
-86.07900581,31.37550474,2397.750263
-86.07883719,31.38154708,2397.750263
-86.07840605,33.74609084,391.7959775
-86.07818989,33.54478547,2132.694106
-86.07811145,35.31635744,1597.149109
-86.07807572,33.54640807,2132.694106
-86.07805376,33.55253189,1827.864644
-86.07796469,30.40137338,1607.720851
-86.07771585,36.34101642,3461.208989
-86.07755413,32.41166305,334.2817506
-86.07752036,31.3790127,2397.750263
-86.07727113,33.74765551,372.4952447
-86.07641534,30.40008471,1607.720851
-86.07636974,31.38590636,2397.750263
-86.0763069,35.31542785,1597.149109
-86.0762813,33.55207133,1827.864644
-86.07624487,33.74929441,3734.739952
-86.07606861,31.02997105,1268.193369
-86.07580901,32.41072834,402.4922616
-86.07554856,36.34054119,3461.208989
-86.07525567,31.02658174,1268.193369
-86.07515737,37.22658254,2132.089005
-86.07470817,30.39897898,818.3170906
-86.07419177,36.31846947,7140.993588
-86.07383509,37.98882738,1788.702315
-86.07373841,31.02529867,919.0593957
-86.07354433,31.38832196,2397.750263
-86.07299182,37.98706327,1788.702315
-86.07291455,33.90365193,2468.919008
-86.07284166,30.3982168,878.5305426
-86.07270295,35.31312808,1641.760083
-86.07267149,33.90540873,2468.919008
-86.07226755,33.54785284,2127.083963
-86.07220381,37.98543478,1788.702315
-86.07205552,33.89836958,2895.515354
-86.07185889,31.02464456,919.0593957
-86.07167445,33.89660807,3066.153892
-86.07145215,36.26314415,7823.964429
-86.07134881,33.54622251,2127.083963
-86.07128933,33.86627934,10484.92851
-86.07119222,33.5444626,2127.083963
-86.07111915,37.22497353,2132.089005
-86.07107898,31.39132654,1423.861721
-86.07098807,34.56146557,1378.59853
-86.07058053,33.75451631,3734.739952
-86.06996525,37.98055028,1372.216827
-86.06989691,36.33790873,3461.208989
-86.06984054,33.91012215,2066.081178
-86.06975553,32.40995312,1842.60177
-86.06973513,36.30558833,6583.200768
-86.06966417,31.02177374,993.2223179
-86.06943662,36.26413613,7823.964429
-86.06926961,37.22413335,2132.089005
-86.06907572,36.32451493,7140.993588
-86.06884936,33.89185198,3066.153892
-86.06857173,31.39965381,1423.861721
-86.06844393,36.33640992,3461.208989
-86.06832897,31.40141136,1423.861721
-86.06824321,36.32613116,7140.993588
-86.06792069,31.40988015,1349.723321
-86.06773789,31.02339455,1167.084238
-86.06763346,36.32774912,7140.993588
-86.06752173,33.86776216,943.7436558
-86.06723601,33.86619977,10484.92851
-86.0670725,33.9128068,1663.243347
-86.06705192,33.53884606,2775.236039
-86.06678392,35.31128825,3748.009432
-86.06658851,37.9756567,1273.659253
-86.06650101,31.01969761,1323.374556
-86.06643251,31.01812718,1827.388714
-86.06612795,33.84185899,996.2776078
-86.06609908,33.88899029,3066.153892
-86.06565789,33.75785116,3734.739952
-86.06557809,33.91414826,1663.243347
-86.06546403,33.86511132,10484.92851
-86.06539819,37.22272916,1093.983927
-86.06533469,33.81246099,1200.959619
-86.06520464,31.01662956,1827.388714
-86.06477721,34.56125583,936.8005451
-86.06468639,33.80253546,2421.771382
-86.06461574,33.80902842,2421.771382
-86.06456974,33.8876259,3066.153892
-86.06429226,33.80429113,2421.771382
-86.06414575,33.83729854,616.5808492
-86.06394085,33.91548861,1610.511118
-86.0638831,33.800906,2421.771382
-86.06372596,33.86389144,10484.92851
-86.06345874,33.80753155,2421.771382
-86.06329587,33.79927816,2440.724551
-86.06321781,33.79751891,2440.724551
-86.06315799,30.39851766,2187.095766
-86.06308356,37.97103239,670.9873177
-86.06280591,34.56207935,936.8005451
-86.06221988,36.27091146,7823.964429
-86.06206557,33.79223419,2440.724551
-86.06190266,33.75962102,1993.913328
-86.06168839,36.27253002,7823.964429
-86.06151602,36.29808661,6583.200768
-86.06144313,30.39823465,1660.889139
-86.06117593,36.27428396,7823.964429
-86.06090776,30.39979186,1134.682512
-86.0608556,33.87130225,4369.336978
-86.06049785,33.84473827,809.3553443
-86.06046902,37.96803736,1033.230011
-86.06030511,33.78726949,3442.301225
-86.06006865,33.88391204,4369.336978
-86.0597325,31.01230407,2168.257734
-86.0595227,36.29714239,6996.788655
-86.0593139,33.81764608,1031.500364
-86.05923447,36.27940734,7823.964429
-86.05874254,33.87173578,4369.336978
-86.05834535,33.81926206,1513.035185
-86.058169,33.7613796,1123.500016
-86.05782769,33.85659549,10484.92851
-86.05738095,33.83329682,984.5296527
-86.05719145,36.2826367,7823.964429
-86.05705377,34.56468625,2155.183891
-86.05696324,33.87249237,4369.336978
-86.05674913,33.84654044,10484.92851
-86.05669978,33.8549635,10484.92851
-86.0564988,37.21453539,2636.735072
-86.05633717,36.31196518,6583.200768
-86.05618347,35.30056281,4801.134106
-86.05588234,36.28408683,7823.964429
-86.05579623,33.83195894,1959.448313
-86.05557034,33.87998159,4369.336978
-86.05544869,31.01086656,2168.257734
-86.05526571,32.40749735,1450.911305
-86.05516979,33.78376706,3442.301225
-86.05508172,33.92310478,1442.497919
-86.05504266,33.82383634,1593.290988
-86.05484439,33.83046357,1959.448313
-86.05451113,36.31098073,6583.200768
-86.05439894,36.29370327,7823.964429
-86.05416567,36.2853498,7823.964429
-86.053768,33.85223543,10484.92851
-86.05356172,33.78267249,3442.301225
-86.05346575,30.39970204,1051.246742
-86.05335794,32.40689386,1450.911305
-86.05315639,36.29220594,7823.964429
-86.05307569,33.85074203,10484.92851
